driver,team,track,location,date,compound,fresh_tyre,stint_num,laps_in_stint,tire_life,avg_lap_time_first_3,avg_lap_time_last_3,lap_time_diff_first_last,temp_C,humidity_%,pressure_hPa,rainfall_mm,wind_speed_kmh,wind_direction_deg,starting_position,laps_remaining_when_stint_started,tire_age_at_start,track_status_flag_rate,nearby_pit_count,prior_pit_count
PIA,McLaren,São Paulo Grand Prix,São Paulo,2023-11-05,SOFT,False,4.0,26,8.0,76.30233333333332,76.25466666666667,-0.04766666666665742,20.460109289617485,58.17486338797814,927.9005464480873,0.00546448087431694,1.3092896174863389,184.1584699453552,16.0,45.0,5.0,1.0,0,0
PIA,McLaren,São Paulo Grand Prix,São Paulo,2023-11-05,SOFT,False,5.0,16,3.0,75.48666666666666,75.58933333333333,0.10266666666666424,20.460109289617485,58.17486338797814,927.9005464480873,0.00546448087431694,1.3092896174863389,184.1584699453552,15.0,17.0,7.0,1.0,0,0
VER,Red Bull Racing,Las Vegas Grand Prix,Las Vegas,2023-11-18,MEDIUM,True,1.0,9,7.0,100.19866666666667,99.05933333333333,-1.1393333333333402,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,1.0,43.0,7.0,1.0,0,0
VER,Red Bull Racing,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,True,2.0,8,7.0,98.76466666666666,98.471,-0.29366666666665253,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,9.0,32.0,2.0,1.0,0,0
VER,Red Bull Racing,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,True,3.0,22,8.0,99.05166666666666,97.028,-2.0236666666666565,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,5.0,21.0,3.0,1.0,0,0
GAS,Alpine,Las Vegas Grand Prix,Las Vegas,2023-11-18,MEDIUM,True,1.0,10,7.0,100.861,100.30766666666666,-0.5533333333333417,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,4.0,43.0,7.0,1.0,0,0
GAS,Alpine,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,True,2.0,29,5.0,99.10233333333333,98.16166666666668,-0.9406666666666581,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,10.0,31.0,2.0,1.0,0,0
PER,Red Bull Racing,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,True,2.0,19,11.0,101.88,98.21499999999999,-3.6650000000000063,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,16.0,43.0,6.0,1.0,0,0
PER,Red Bull Racing,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,True,3.0,22,6.0,98.27066666666667,96.26866666666668,-2.0019999999999953,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,2.0,21.0,3.0,1.0,0,0
ALO,Aston Martin,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,False,2.0,19,9.0,101.947,100.17766666666667,-1.7693333333333356,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,17.0,43.0,7.0,1.0,0,0
ALO,Aston Martin,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,False,3.0,22,8.0,99.68966666666667,96.98566666666666,-2.7040000000000077,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,11.0,21.0,3.0,1.0,0,0
LEC,Ferrari,Las Vegas Grand Prix,Las Vegas,2023-11-18,MEDIUM,True,1.0,14,9.0,100.54533333333332,98.856,-1.6893333333333231,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,2.0,43.0,7.0,1.0,0,0
LEC,Ferrari,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,True,2.0,25,6.0,98.46133333333334,96.02966666666667,-2.431666666666672,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,3.0,27.0,2.0,1.0,0,0
STR,Aston Martin,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,False,2.0,19,13.0,101.968,99.31766666666665,-2.65033333333335,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,15.0,43.0,5.0,1.0,0,0
STR,Aston Martin,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,False,3.0,22,12.0,99.53633333333335,97.10799999999999,-2.428333333333356,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,8.0,21.0,3.0,1.0,0,0
SAR,Williams,Las Vegas Grand Prix,Las Vegas,2023-11-18,MEDIUM,True,1.0,8,7.0,101.26099999999998,100.40466666666667,-0.8563333333333105,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,6.0,43.0,7.0,1.0,0,0
SAR,Williams,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,True,2.0,31,8.0,100.06333333333333,98.335,-1.7283333333333388,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,15.0,33.0,2.0,1.0,0,0
MAG,Haas F1 Team,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,True,2.0,10,9.0,99.89033333333333,99.63233333333334,-0.25799999999999557,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,17.0,34.0,2.0,1.0,0,0
MAG,Haas F1 Team,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,True,3.0,22,15.0,100.05166666666666,97.56833333333333,-2.4833333333333343,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,14.0,21.0,3.0,1.0,0,0
TSU,AlphaTauri,Las Vegas Grand Prix,Las Vegas,2023-11-18,MEDIUM,True,2.0,9,7.0,100.14766666666667,100.75166666666667,0.6039999999999992,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,19.0,38.0,2.0,1.0,0,0
TSU,AlphaTauri,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,True,3.0,21,6.0,100.50133333333333,97.741,-2.7603333333333353,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,19.0,27.0,2.0,1.0,0,0
ALB,Williams,Las Vegas Grand Prix,Las Vegas,2023-11-18,MEDIUM,True,1.0,9,8.0,101.17866666666667,100.09666666666668,-1.0819999999999936,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,5.0,43.0,7.0,1.0,0,0
ALB,Williams,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,True,2.0,30,6.0,99.56366666666668,97.776,-1.7876666666666807,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,11.0,32.0,2.0,1.0,0,0
ZHO,Alfa Romeo,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,True,1.0,19,7.0,101.95733333333334,100.72866666666665,-1.2286666666666832,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,13.0,43.0,7.0,1.0,0,0
ZHO,Alfa Romeo,Las Vegas Grand Prix,Las Vegas,2023-11-18,MEDIUM,True,2.0,22,8.0,99.87766666666668,99.01433333333334,-0.8633333333333439,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,12.0,21.0,3.0,1.0,0,0
HUL,Haas F1 Team,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,True,2.0,12,3.0,98.93599999999999,99.24799999999999,0.3119999999999976,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,18.0,36.0,2.0,1.0,0,0
HUL,Haas F1 Team,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,True,3.0,17,9.0,100.334,98.02566666666667,-2.308333333333337,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,15.0,21.0,3.0,1.0,0,0
RIC,AlphaTauri,Las Vegas Grand Prix,Las Vegas,2023-11-18,MEDIUM,True,1.0,10,6.0,102.27066666666667,100.79299999999999,-1.4776666666666785,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,14.0,43.0,7.0,1.0,0,0
RIC,AlphaTauri,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,False,2.0,29,10.0,99.94333333333334,98.33333333333333,-1.6100000000000136,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,19.0,31.0,2.0,1.0,0,0
OCO,Alpine,Las Vegas Grand Prix,Las Vegas,2023-11-18,MEDIUM,True,1.0,13,8.0,101.57466666666669,100.35333333333334,-1.221333333333348,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,8.0,43.0,7.0,1.0,0,0
OCO,Alpine,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,True,2.0,26,3.0,97.84233333333334,97.116,-0.7263333333333435,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,12.0,28.0,2.0,1.0,0,0
HAM,Mercedes,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,False,1.0,10,9.0,101.57033333333334,99.96866666666666,-1.6016666666666737,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,12.0,43.0,7.0,1.0,0,0
HAM,Mercedes,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,True,3.0,22,7.0,99.74733333333334,95.925,-3.822333333333347,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,17.0,21.0,3.0,1.0,0,0
SAI,Ferrari,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,True,2.0,19,9.0,102.19599999999998,100.074,-2.1219999999999857,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,18.0,43.0,4.0,1.0,0,0
SAI,Ferrari,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,True,3.0,22,9.0,99.69166666666668,96.51166666666667,-3.180000000000007,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,10.0,21.0,3.0,1.0,0,0
RUS,Mercedes,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,True,2.0,9,8.0,99.29133333333334,98.97266666666667,-0.3186666666666724,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,9.0,33.0,2.0,1.0,0,0
RUS,Mercedes,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,True,3.0,22,19.0,99.60766666666666,96.26066666666667,-3.346999999999994,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,9.0,21.0,3.0,1.0,0,0
BOT,Alfa Romeo,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,True,2.0,17,7.0,102.66233333333334,101.97033333333333,-0.6920000000000073,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,19.0,43.0,6.0,1.0,0,0
BOT,Alfa Romeo,Las Vegas Grand Prix,Las Vegas,2023-11-18,MEDIUM,True,3.0,22,4.0,101.41733333333332,98.51866666666666,-2.8986666666666565,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,18.0,21.0,5.0,1.0,0,0
PIA,McLaren,Las Vegas Grand Prix,Las Vegas,2023-11-18,HARD,False,2.0,22,5.0,98.72033333333333,97.35533333333335,-1.3649999999999807,18.05,47.361111111111114,939.7814814814813,0.0,2.3009259259259256,220.33333333333334,13.0,32.0,3.0,1.0,0,0
VER,Red Bull Racing,Abu Dhabi Grand Prix,Yas Island,2023-11-26,MEDIUM,True,1.0,14,7.0,90.61133333333333,90.49166666666667,-0.11966666666666015,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,1.0,56.0,2.0,1.0,0,0
VER,Red Bull Racing,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,2.0,25,12.0,89.63666666666666,89.04599999999999,-0.5906666666666638,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,4.0,40.0,2.0,1.0,0,0
VER,Red Bull Racing,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,3.0,14,5.0,87.61899999999999,88.084,0.4650000000000176,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,1.0,13.0,2.0,1.0,0,0
LEC,Ferrari,Abu Dhabi Grand Prix,Yas Island,2023-11-26,MEDIUM,True,1.0,15,6.0,90.83366666666667,90.63333333333333,-0.20033333333334724,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,2.0,56.0,2.0,1.0,0,0
LEC,Ferrari,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,2.0,16,13.0,89.90166666666666,89.65166666666666,-0.25,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,5.0,39.0,2.0,1.0,0,0
LEC,Ferrari,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,3.0,22,8.0,88.84333333333335,89.65733333333333,0.8139999999999787,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,4.0,21.0,2.0,1.0,0,0
RUS,Mercedes,Abu Dhabi Grand Prix,Yas Island,2023-11-26,MEDIUM,True,1.0,12,6.0,90.99766666666666,90.87399999999998,-0.12366666666667925,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,5.0,56.0,2.0,1.0,0,0
RUS,Mercedes,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,2.0,18,3.0,89.70266666666667,89.56233333333334,-0.14033333333333076,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,9.0,42.0,2.0,1.0,0,0
RUS,Mercedes,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,3.0,23,12.0,88.95766666666667,88.61433333333332,-0.3433333333333479,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,7.0,22.0,2.0,1.0,0,0
PER,Red Bull Racing,Abu Dhabi Grand Prix,Yas Island,2023-11-26,MEDIUM,True,1.0,15,6.0,90.96666666666665,91.26333333333332,0.29666666666666686,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,10.0,56.0,2.0,1.0,0,0
PER,Red Bull Racing,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,2.0,23,3.0,89.15266666666666,89.07799999999999,-0.07466666666667265,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,12.0,39.0,2.0,1.0,0,0
PER,Red Bull Racing,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,3.0,15,3.0,87.74799999999999,87.945,0.19700000000000273,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,5.0,14.0,2.0,1.0,0,0
NOR,McLaren,Abu Dhabi Grand Prix,Yas Island,2023-11-26,MEDIUM,True,1.0,12,6.0,90.77733333333333,91.14333333333332,0.36599999999998545,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,4.0,56.0,2.0,1.0,0,0
NOR,McLaren,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,2.0,17,6.0,89.94366666666666,89.78399999999999,-0.1596666666666664,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,10.0,42.0,2.0,1.0,0,0
NOR,McLaren,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,3.0,24,13.0,89.279,88.65333333333335,-0.6256666666666462,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,10.0,23.0,2.0,1.0,0,0
PIA,McLaren,Abu Dhabi Grand Prix,Yas Island,2023-11-26,MEDIUM,True,1.0,11,8.0,91.17400000000002,91.66366666666666,0.4896666666666363,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,3.0,56.0,2.0,1.0,0,0
PIA,McLaren,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,2.0,21,13.0,90.293,89.82533333333333,-0.46766666666667334,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,14.0,43.0,2.0,1.0,0,0
PIA,McLaren,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,3.0,21,4.0,88.49033333333334,88.653,0.16266666666666652,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,10.0,20.0,2.0,1.0,0,0
ALO,Aston Martin,Abu Dhabi Grand Prix,Yas Island,2023-11-26,MEDIUM,True,1.0,10,6.0,91.07933333333331,91.15866666666666,0.07933333333335213,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,7.0,56.0,2.0,1.0,0,0
ALO,Aston Martin,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,False,2.0,22,11.0,90.38966666666666,90.05966666666666,-0.3299999999999983,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,16.0,44.0,3.0,1.0,0,0
ALO,Aston Martin,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,False,3.0,21,7.0,88.77533333333334,88.95066666666668,0.17533333333334156,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,11.0,20.0,3.0,1.0,0,0
TSU,AlphaTauri,Abu Dhabi Grand Prix,Yas Island,2023-11-26,MEDIUM,True,1.0,20,4.0,91.03500000000001,91.266,0.23099999999999454,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,6.0,56.0,2.0,1.0,0,0
TSU,AlphaTauri,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,2.0,35,14.0,90.04700000000001,90.41166666666668,0.3646666666666647,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,10.0,34.0,2.0,1.0,0,0
HAM,Mercedes,Abu Dhabi Grand Prix,Yas Island,2023-11-26,MEDIUM,True,1.0,13,6.0,91.36566666666666,91.61233333333332,0.2466666666666697,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,9.0,56.0,2.0,1.0,0,0
HAM,Mercedes,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,2.0,18,5.0,90.04366666666665,89.813,-0.23066666666665014,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,14.0,41.0,2.0,1.0,0,0
HAM,Mercedes,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,3.0,22,7.0,89.70866666666666,89.89933333333333,0.1906666666666723,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,11.0,21.0,2.0,1.0,0,0
STR,Aston Martin,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,False,1.0,20,7.0,91.30233333333332,90.97266666666667,-0.3296666666666539,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,12.0,56.0,3.0,1.0,0,0
STR,Aston Martin,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,False,2.0,18,8.0,89.69433333333335,90.13166666666666,0.4373333333333136,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,13.0,34.0,3.0,1.0,0,0
STR,Aston Martin,Abu Dhabi Grand Prix,Yas Island,2023-11-26,MEDIUM,True,3.0,15,3.0,88.15533333333333,89.608,1.4526666666666728,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,12.0,14.0,2.0,1.0,0,0
RIC,AlphaTauri,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,2.0,22,9.0,90.161,90.894,0.7330000000000041,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,19.0,49.0,2.0,1.0,0,0
RIC,AlphaTauri,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,3.0,26,3.0,89.58233333333332,89.003,-0.5793333333333237,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,17.0,25.0,2.0,1.0,0,0
OCO,Alpine,Abu Dhabi Grand Prix,Yas Island,2023-11-26,MEDIUM,True,1.0,13,8.0,91.277,91.64800000000001,0.3710000000000093,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,11.0,56.0,2.0,1.0,0,0
OCO,Alpine,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,2.0,42,5.0,90.18066666666668,90.44133333333333,0.2606666666666513,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,15.0,41.0,2.0,1.0,0,0
GAS,Alpine,Abu Dhabi Grand Prix,Yas Island,2023-11-26,MEDIUM,True,1.0,15,4.0,91.11866666666667,91.90533333333333,0.7866666666666617,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,8.0,56.0,2.0,1.0,0,0
GAS,Alpine,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,2.0,13,4.0,90.22133333333333,90.32000000000001,0.09866666666667356,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,15.0,39.0,2.0,1.0,0,0
GAS,Alpine,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,3.0,25,3.0,89.17266666666667,89.56166666666665,0.3889999999999816,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,17.0,24.0,2.0,1.0,0,0
ALB,Williams,Abu Dhabi Grand Prix,Yas Island,2023-11-26,MEDIUM,False,1.0,14,6.0,92.30633333333333,91.69466666666666,-0.6116666666666646,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,18.0,56.0,3.0,1.0,0,0
ALB,Williams,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,2.0,25,4.0,90.476,90.33200000000001,-0.14399999999999125,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,19.0,40.0,2.0,1.0,0,0
ALB,Williams,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,3.0,14,5.0,88.42633333333333,88.72066666666666,0.2943333333333271,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,16.0,13.0,2.0,1.0,0,0
HUL,Haas F1 Team,Abu Dhabi Grand Prix,Yas Island,2023-11-26,MEDIUM,True,1.0,11,6.0,91.88199999999999,91.80399999999999,-0.07800000000000296,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,14.0,56.0,2.0,1.0,0,0
HUL,Haas F1 Team,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,2.0,18,3.0,90.35433333333333,90.70166666666667,0.3473333333333386,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,19.0,43.0,2.0,1.0,0,0
HUL,Haas F1 Team,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,3.0,24,4.0,89.97866666666668,89.387,-0.5916666666666828,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,18.0,23.0,2.0,1.0,0,0
SAR,Williams,Abu Dhabi Grand Prix,Yas Island,2023-11-26,MEDIUM,False,1.0,13,8.0,92.15633333333334,91.92133333333334,-0.23499999999999943,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,20.0,56.0,3.0,1.0,0,0
SAR,Williams,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,2.0,24,6.0,90.68900000000001,91.658,0.9689999999999941,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,20.0,41.0,2.0,1.0,0,0
SAR,Williams,Abu Dhabi Grand Prix,Yas Island,2023-11-26,HARD,True,3.0,16,3.0,88.67199999999998,89.358,0.6860000000000213,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,20.0,15.0,2.0,1.0,0,0
ZHO,Alfa Romeo,Abu Dhabi Grand Prix,Yas Island,2023-11-26,MEDIUM,True,1.0,11,7.0,91.88433333333334,92.02633333333334,0.1419999999999959,26.962820512820517,51.0,1014.9275641025638,0.0,1.794871794871795,284.93589743589746,17.0,56.0,2.0,1.0,0,0
